"spread_type","position_name","most_common_card","most_common_card_img","orientation","count","draw_date"
"celtic_cross","Hopes and Fears","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","upright","1","2024-07-05"
"celtic_cross","The Future","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","upright","1","2024-07-06"
"celtic_cross","The Challenge","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","reversed","1","2024-07-05"
"celtic_cross","The Past","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","reversed","1","2024-07-07"
"celtic_cross","The Situation","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","upright","1","2024-07-18"
"celtic_cross","The Foundation","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","reversed","1","2024-07-14"
"three_card","The Past","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","upright","1","2024-07-30"
"celtic_cross","The Outcome","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","upright","1","2024-07-07"
"celtic_cross","Yourself","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","upright","1","2024-07-13"
"celtic_cross","The Situation","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","upright","1","2024-07-09"
"celtic_cross","The Outcome","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","upright","1","2024-07-13"
"celtic_cross","The Future","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","reversed","1","2024-07-06"
"celtic_cross","External Influences","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","upright","1","2024-07-10"
"celtic_cross","The Challenge","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","upright","1","2024-07-17"
"celtic_cross","The Future","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","upright","1","2024-07-12"
"celtic_cross","The Present","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","reversed","1","2024-07-14"
"celtic_cross","The Situation","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","upright","1","2024-07-22"
"celtic_cross","The Future","Page of Cups","https://ik.imagekit.io/tarotmancer/c11.webp","reversed","1","2024-07-07"
"celtic_cross","The Situation","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-11"
"celtic_cross","Yourself","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","upright","2","2024-07-05"
"celtic_cross","Hopes and Fears","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","upright","1","2024-07-13"
"celtic_cross","External Influences","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-06"
"celtic_cross","The Challenge","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-26"
"celtic_cross","The Future","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","2","2024-07-06"
"celtic_cross","The Situation","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-05"
"celtic_cross","The Outcome","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","upright","1","2024-07-16"
"celtic_cross","Yourself","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-27"
"celtic_cross","The Present","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-18"
"celtic_cross","The Foundation","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-29"
"celtic_cross","The Future","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","upright","1","2024-07-18"
"celtic_cross","The Challenge","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-29"
"celtic_cross","Hopes and Fears","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","upright","1","2024-07-05"
"three_card","The Future","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-25"
"celtic_cross","The Outcome","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-06"
"celtic_cross","Yourself","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","upright","1","2024-07-15"
"celtic_cross","The Outcome","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","upright","1","2024-07-13"
"celtic_cross","Yourself","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-05"
"celtic_cross","The Past","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-06"
"celtic_cross","Hopes and Fears","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-29"
"celtic_cross","The Foundation","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-10"
"celtic_cross","The Situation","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","upright","1","2024-07-17"
"celtic_cross","The Situation","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-14"
"celtic_cross","External Influences","Knight of Cups","https://ik.imagekit.io/tarotmancer/c12.webp","reversed","1","2024-07-28"
"celtic_cross","The Challenge","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-11"
"celtic_cross","Hopes and Fears","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-14"
"celtic_cross","The Outcome","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-29"
"celtic_cross","The Foundation","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-18"
"celtic_cross","The Future","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-18"
"celtic_cross","The Challenge","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-28"
"celtic_cross","The Outcome","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-13"
"celtic_cross","Hopes and Fears","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-10"
"celtic_cross","The Foundation","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","reversed","1","2024-07-12"
"celtic_cross","The Past","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-17"
"celtic_cross","The Situation","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","2","2024-07-13"
"celtic_cross","The Foundation","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","reversed","1","2024-07-17"
"celtic_cross","The Foundation","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-13"
"celtic_cross","The Situation","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","reversed","1","2024-07-07"
"celtic_cross","Yourself","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-11"
"celtic_cross","External Influences","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","reversed","1","2024-07-17"
"celtic_cross","The Future","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","reversed","1","2024-07-05"
"celtic_cross","The Outcome","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-19"
"celtic_cross","The Future","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-13"
"celtic_cross","The Situation","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","reversed","1","2024-07-17"
"celtic_cross","The Present","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-11"
"celtic_cross","The Future","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-05"
"celtic_cross","The Past","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","reversed","1","2024-07-07"
"celtic_cross","The Outcome","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-05"
"celtic_cross","Hopes and Fears","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-09"
"celtic_cross","Yourself","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-05"
"celtic_cross","The Past","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","reversed","1","2024-07-17"
"celtic_cross","The Present","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-06"
"celtic_cross","The Future","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-28"
"celtic_cross","The Past","Queen of Cups","https://ik.imagekit.io/tarotmancer/c13.webp","upright","1","2024-07-19"
"celtic_cross","The Outcome","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","upright","1","2024-07-05"
"celtic_cross","The Past","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","upright","1","2024-07-11"
"celtic_cross","Hopes and Fears","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","upright","1","2024-07-06"
"celtic_cross","The Challenge","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","upright","1","2024-07-06"
"celtic_cross","External Influences","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","reversed","1","2024-07-12"
"celtic_cross","Hopes and Fears","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","reversed","1","2024-07-05"
"celtic_cross","The Challenge","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","upright","1","2024-07-29"
"celtic_cross","External Influences","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","upright","1","2024-07-15"
"celtic_cross","External Influences","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","reversed","1","2024-07-17"
"celtic_cross","The Situation","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","reversed","1","2024-07-06"
"celtic_cross","The Situation","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","reversed","1","2024-07-05"
"celtic_cross","The Situation","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","reversed","1","2024-07-09"
"celtic_cross","The Future","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","reversed","1","2024-07-12"
"celtic_cross","The Present","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","reversed","1","2024-07-19"
"celtic_cross","The Past","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","reversed","1","2024-07-11"
"celtic_cross","Yourself","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","upright","1","2024-07-04"
"celtic_cross","External Influences","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","upright","1","2024-07-17"
"celtic_cross","The Situation","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","reversed","1","2024-07-21"
"celtic_cross","The Outcome","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","reversed","1","2024-07-29"
"celtic_cross","The Outcome","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","upright","1","2024-07-09"
"celtic_cross","External Influences","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","upright","1","2024-07-13"
"celtic_cross","External Influences","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","reversed","1","2024-07-05"
"celtic_cross","The Challenge","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","upright","1","2024-07-28"
"celtic_cross","The Outcome","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","reversed","1","2024-07-17"
"celtic_cross","The Present","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","upright","1","2024-07-15"
"celtic_cross","External Influences","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","upright","1","2024-07-05"
"celtic_cross","The Past","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","reversed","1","2024-07-21"
"celtic_cross","Yourself","King of Cups","https://ik.imagekit.io/tarotmancer/c14.webp","reversed","1","2024-07-15"
"celtic_cross","Hopes and Fears","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-06"
"celtic_cross","The Outcome","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-22"
"celtic_cross","The Outcome","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","upright","1","2024-07-06"
"celtic_cross","The Past","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-28"
"celtic_cross","Yourself","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-17"
"celtic_cross","The Outcome","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","upright","1","2024-07-29"
"celtic_cross","The Outcome","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-09"
"celtic_cross","The Challenge","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","upright","1","2024-07-06"
"celtic_cross","The Present","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-17"
"celtic_cross","External Influences","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","upright","1","2024-07-04"
"three_card","The Past","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","upright","1","2024-07-17"
"celtic_cross","The Situation","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-29"
"celtic_cross","The Outcome","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","upright","1","2024-07-12"
"celtic_cross","The Outcome","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-08"
"celtic_cross","The Future","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-11"
"celtic_cross","Hopes and Fears","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","upright","1","2024-07-05"
"celtic_cross","The Foundation","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-29"
"celtic_cross","The Situation","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","upright","1","2024-07-05"
"celtic_cross","The Situation","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","upright","1","2024-07-12"
"celtic_cross","The Past","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-06"
"celtic_cross","Hopes and Fears","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-13"
"celtic_cross","Hopes and Fears","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-15"
"celtic_cross","The Present","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","upright","1","2024-07-11"
"celtic_cross","The Present","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-18"
"celtic_cross","The Situation","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-05"
"celtic_cross","The Outcome","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-07"
"celtic_cross","Hopes and Fears","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","upright","1","2024-07-11"
"celtic_cross","The Present","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","reversed","1","2024-07-14"
"celtic_cross","The Present","The Fool","https://ik.imagekit.io/tarotmancer/m00.webp","upright","1","2024-07-30"
"celtic_cross","External Influences","The Magician","https://ik.imagekit.io/tarotmancer/m01.webp","reversed","1","2024-07-09"
"celtic_cross","The Challenge","The Magician","https://ik.imagekit.io/tarotmancer/m01.webp","upright","1","2024-07-18"
"celtic_cross","The Challenge","The Magician","https://ik.imagekit.io/tarotmancer/m01.webp","upright","1","2024-07-15"
"celtic_cross","The Future","The Magician","https://ik.imagekit.io/tarotmancer/m01.webp","upright","1","2024-07-09"
"celtic_cross","Yourself","The Magician","https://ik.imagekit.io/tarotmancer/m01.webp","reversed","2","2024-07-13"
"celtic_cross","Hopes and Fears","The Magician","https://ik.imagekit.io/tarotmancer/m01.webp","reversed","1","2024-07-17"
"celtic_cross","External Influences","The Magician","https://ik.imagekit.io/tarotmancer/m01.webp","reversed","1","2024-07-05"
"celtic_cross","The Challenge","The Magician","https://ik.imagekit.io/tarotmancer/m01.webp","upright","1","2024-07-27"
"celtic_cross","External Influences","The Magician","https://ik.imagekit.io/tarotmancer/m01.webp","reversed","1","2024-07-13"
"celtic_cross","The Challenge","The Magician","https://ik.imagekit.io/tarotmancer/m01.webp","reversed","1","2024-07-17"
"celtic_cross","The Situation","The Magician","https://ik.imagekit.io/tarotmancer/m01.webp","reversed","1","2024-07-05"
"celtic_cross","The Outcome","The Magician","https://ik.imagekit.io/tarotmancer/m01.webp","reversed","1","2024-07-09"
"celtic_cross","The Present","The Magician","https://ik.imagekit.io/tarotmancer/m01.webp","upright","1","2024-07-29"
"celtic_cross","The Outcome","The Magician","https://ik.imagekit.io/tarotmancer/m01.webp","reversed","1","2024-07-07"
"celtic_cross","The Foundation","The Magician","https://ik.imagekit.io/tarotmancer/m01.webp","reversed","2","2024-07-06"
